FacilityID,UnitID,Unit Count,Classification,Design Capacity (mmBtu/hr),Capacity_Numeric,Size Category,Op Hours Per Year,Limited Use?,Combustor Design (Reconsideration),Low NOx Burners?,Fuel Category for Unit,Total Control,Total Control on Unit,Are total controls same?,HCl Control Group,Hg Control Group,PM Control Group,Metals Control Group,Unit O2%,Temperature,Percent Moisture,Exhaust Flowrate (ACFM),Exhaust Flowrate (DSCFM),NAICS,NAICS Category,Industrial/Commercial,Metals Furnace?,Continental?,Unit Has SCR?,Unit Has Wet Scrubber?,Unit Has Dry Scrubber?,Unit Has Venturi Scrubber?,Coal Type,100% Biomass?,100% NG/RFG?,Liq Unit Can Routinely Burn NG?,From Source,Change Code,Reason for Change,Added Since Final Rule?
OKWynnewood,PH5,1,Process Heater,29,29,10 to 30,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,8970.124273,4887.341682,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKWynnewood,SB#4R,1,Boiler,98.3,98.3,>30 to <100,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,30405.62814,16566.40301,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKWynnewood,SB#5,1,Boiler,72,72,>30 to <100,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,22270.65337,12134.08969,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKWynnewood,Tank Htrs RF,7,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
OKWynnewood,Tank Htrs-NG,4,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
OKWynnewood,VH101,1,Process Heater,66,66,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,20414.76559,11122.91555,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKXeroxOklahomaCity,Boiler No. 1,1,Boiler,60.95,60.95,>30 to <100,2000,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18852.72671,10271.84398,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKXeroxOklahomaCity,Boiler No. 2,1,Boiler,60.95,60.95,>30 to <100,2000,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18852.72671,10271.84398,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OKXeroxOklahomaCity,Boiler No. 3,1,Boiler,60.95,60.95,>30 to <100,5000,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18852.72671,10271.84398,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORArclin,B1,1,Boiler,25,25,10 to 30,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,7732.865753,4213.225588,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORArclin,B2,1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORArmstrongStHelens,Boilers,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,339,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORBBSMMedford,B1,1,Boiler,57.5,57.5,>30 to <100,8760,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,25649.72224,14422.3702,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,No,N/A,,Data: Unit Design/Operation,,,No
ORBBSMMedford,B2,1,Boiler,80.5,80.5,>30 to <100,8760,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,35909.61113,20191.31828,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,No,N/A,,Data: Unit Design/Operation,,,No
ORBBSMMedford,B3,1,Boiler,115,115,100 to 250,8760,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,51299.44447,28844.7404,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,No,N/A,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,A Boiler,1,Boiler,69,69,>30 to <100,8688,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,21342.70948,11628.50262,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,B Boiler,1,Boiler,69,69,>30 to <100,8712,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,21342.70948,11628.50262,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,C Boiler,1,Boiler,69,69,>30 to <100,8712,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.586158574,350,16.41557892,21342.70948,11628.50262,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,D Boiler,1,Boiler,69,69,>30 to <100,8712,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,21342.70948,11628.50262,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,E Boiler,1,Boiler,160,160,100 to 250,8400,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,49490.34082,26964.64376,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBlueHeronPaper,G Boiler,1,Boiler,112,112,100 to 250,8712,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Cyclone or Multiclone,Cyclone or Multiclone,YES,5,6,5,5,6.464269508,400,8.416233325,49961.19809,28092.26891,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORBoiseBuilding,B1,1,Boiler,56,56,>30 to <100,4500,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,17321.61929,9437.625317,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBoiseBuilding,B2,1,Boiler,80,80,>30 to <100,8600,No,Suspension Burner,False,Dry Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.434723148,400,8.481976529,34826.16314,19568.05829,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORBoisePaperStHelens,No. 6 Power Boiler,1,Boiler,247.25,247.25,100 to 250,8230,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,76478.04229,41668.80106,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBoisePaperStHelens,No. 7 Power Boiler,1,Boiler,143.75,143.75,100 to 250,3870,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,44463.97808,24226.04713,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBoisePaperStHelens,No. 8 Power Boiler,1,Boiler,10,10,10 to 30,8520,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,3093.146301,1685.290235,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORBoisePaperStHelens,No. 9 Power Boiler,1,Boiler,230,230,100 to 250,8560,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,71142.36493,38761.67541,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORCarestreamHealth,#1 B&W Boiler,1,Boiler,34.5,34.5,>30 to <100,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,10671.35474,5814.251311,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORCarestreamHealth,#2 Murray Boiler,1,Boiler,34.5,34.5,>30 to <100,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,10671.35474,5814.251311,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORCascadePacificPulp,PB1EU,1,Boiler,230,230,100 to 250,8603,No,N/A,False,Heavy Liquid,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.61031851,400,9.081304216,72916.50414,40701.88355,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,N/A,Yes (Mat Comb),Data: Unit Design/Operation,,,No
ORCascadePacificPulp,PB2EU,1,Boiler,230,230,100 to 250,4889,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,71142.36493,38761.67541,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,No,,Data: Unit Design/Operation,,,No
OREvrazOregonSteel,Coating Mill Hot Water Heater in EU-20,1,Process Heater,16,16,10 to 30,2600,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,4949.034082,2696.464376,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
OREvrazOregonSteel,EU-5 Vacuum Degasser Boiler,1,Boiler,37.8,37.8,>30 to <100,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,11692.09302,6370.397089,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORFlakeboardAlbany,Boil-1,1,Boiler,55,55,>30 to <100,1500,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,17012.30466,9269.096293,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORFlakeboardAlbany,Boil-2,1,Boiler,55,55,>30 to <100,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,17012.30466,9269.096293,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORFlakeboardEugene,Boiler-2,1,Boiler,51,51,>30 to <100,7700,No,Suspension Burner,False,Dry Biomass,Fabric Filter,Fabric Filter,YES,5,3,1,1,6.434723148,400,8.481976529,22201.679,12474.63716,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORFlakeboardEugene,Boiler-3,1,Boiler,12.5,12.5,10 to 30,7700,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,3866.432876,2106.612794,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORGE-Boardman,AB.EU,1,Boiler,187,187,100 to 250,1000,No,N/A,False,Light Liquid,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.586158574,350,10.84252787,57517.33993,33427.61893,221,Utilities,Industrial,no,Continental,No,No,No,No,N/A,N/A,N/A,,Data: Unit Design/Operation,,,No
ORGeorgiaPacificEugene,B-1,1,Boiler,61.67,61.67,>30 to <100,8660,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,19075.43324,10393.18488,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORGeorgiaPacificWaunaMill,EU33 - Power Boiler,1,Boiler,191.894613356164,191.8946134,100 to 250,8400,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,59355.81135,32339.81181,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,N/A,,Data: Unit Design/Operation,F,2/21/12 e-mail from facility states that the unit is no longer permitted to burn oil and only combusts NG,No
ORGeorgiaPacificWaunaMill,EU34 - Package Boiler,1,Boiler,191.6,191.6,100 to 250,500,Yes,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,59264.68313,32290.16091,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORGeorgiaPacificWaunaMill,EU35 - Fluidized Bed Boiler,1,Boiler,179,179,100 to 250,8400,No,FB,False,Wet Biomass,Fabric FilterDry Sorbent Injection,Fabric FilterDry Sorbent Injection,YES,3,2,1,1,6.464269508,400,8.416233325,79848.70052,44897.46549,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORGPToledo,EU13 - Power Boiler #1,1,Boiler,187.5,187.5,100 to 250,8600,No,N/A,False,Heavy Liquid,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.61031851,400,9.081304216,59442.80229,33180.88333,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,N/A,Yes (Mat Comb),Data: Unit Design/Operation,,,No
ORGPToledo,EU18 - Power Boiler #3,1,Boiler,156.3,156.3,100 to 250,8600,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,48345.87669,26341.08638,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORGPToledo,EU22 - Power Boiler #5,1,Boiler,352.2,352.2,>250,8600,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,108940.6127,59355.92208,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORIPAlbanyMill,GFD,2,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORIPAlbanyMill,NGPCH,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORIPSpringfield,Package Boiler,1,Boiler,340,340,>250,1650,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,105166.9742,57299.868,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORIPSpringfield,Power Boiler,1,Boiler,513.5,513.5,>250,7400,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.61031851,400,9.081304216,162794.0212,90871.37915,322,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORJeldWenKlamanthFalls,Auralast boiler,1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORJeldWenKlamanthFalls,BLRG,1,Boiler,74,74,>30 to <100,8760,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,33010.07731,18560.96339,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORJeldWenKlamanthFalls,BLRN,1,Boiler,32.7,32.7,>30 to <100,5000,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,10114.5884,5510.899069,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORMascoKlamathFalls,Boiler 1,1,Boiler,0.010461,0.010461,<5,5200,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,3.235740346,1.762982115,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORMascoKlamathFalls,Boiler 2,1,Boiler,0.010461,0.010461,<5,3900,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,3.235740346,1.762982115,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORRosboroSpringfield,DV 01.1,1,Boiler,50,50,>30 to <100,8700,No,Dutch Oven/Pile Burner,False,Wet Biomass,Cyclone or Multiclone,Cyclone or Multiclone,YES,5,6,5,5,6.464269508,400,8.416233325,22304.10629,12541.19148,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRosboroSpringfield,DV 01.2,1,Boiler,50,50,>30 to <100,8700,No,Dutch Oven/Pile Burner,False,Wet Biomass,Cyclone or Multiclone,Cyclone or Multiclone,YES,5,6,5,5,6.464269508,400,8.416233325,22304.10629,12541.19148,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRosboroSpringfield,DV 01.3,1,Boiler,50,50,>30 to <100,8700,No,Dutch Oven/Pile Burner,False,Wet Biomass,Cyclone or Multiclone,Cyclone or Multiclone,YES,5,6,5,5,6.464269508,400,8.416233325,22304.10629,12541.19148,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgCoquille,Boiler 1,1,Boiler,127.65,127.65,100 to 250,8400,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Cyclone or Multiclone,Electrostatic Precipitator,NO,5,6,5,5,6.464269508,400,8.416233325,56942.38336,32017.66184,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgForestDillard,Boiler #1,1,Boiler,309,309,>250,8500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Wet Scrubber,Wet Scrubber,YES,1,4,4,4,6.464269508,400,8.416233325,137839.3769,77504.56334,321,AF&PA Members,Industrial,no,Continental,No,Yes,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgForestDillard,Boiler #2,1,Boiler,309,309,>250,8500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Wet Scrubber,Wet Scrubber,YES,1,4,4,4,6.464269508,400,8.416233325,137839.3769,77504.56334,321,AF&PA Members,Industrial,no,Continental,No,Yes,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgForestDillard,Boiler #6,1,Boiler,520,520,>250,8500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Wet Scrubber,Wet Scrubber,YES,1,4,4,4,6.464269508,400,8.416233325,231962.7054,130428.3914,321,AF&PA Members,Industrial,no,Continental,No,Yes,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgForestDillard,Melamine Line B Oil Heater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORRoseburgForestDillard,Melamine Line C Oil Heater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORRoseburgForestDillard,Prefinish #1 Preheater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORRoseburgForestDillard,Prefinish #2 Preheater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
ORRoseburgRiddle,GTS Heater 1,1,Process Heater,42,42,>30 to <100,7000,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,12991.21446,7078.218988,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORRoseburgRiddle,GTS Heater 2,1,Process Heater,42,42,>30 to <100,500,Yes,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,12991.21446,7078.218988,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
ORRoseburgRiddle2,Boiler #1,1,Boiler,126.5,126.5,100 to 250,8500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,56429.38892,31729.21444,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORRoseburgRiddle2,Boiler #2,1,Boiler,80.5,80.5,>30 to <100,8500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Wet Scrubber,Wet Scrubber,YES,1,4,4,4,6.464269508,400,8.416233325,35909.61113,20191.31828,321,AF&PA Members,Industrial,no,Continental,No,Yes,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
ORSierraPine,SPMDBL01,1,Boiler,103.5,103.5,100 to 250,7077,No,Suspension Burner,True,Dry Biomass,Wet ScrubberElectrostatic Precipitator,Wet ScrubberElectrostatic Precipitator,YES,1,4,2,2,6.434723148,400,8.481976529,45056.34856,25316.17541,321,AF&PA Members,Industrial,no,Continental,No,Yes,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
